ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2015,2015,0,Total,28615,6458.0,"Census Tract 251, Bronx County, NY",14000US36005025100,36005025100,NYC
2015,2015,0,Total,53465,9985.0,"Census Tract 547, Queens County, NY",14000US36081054700,36081054700,NYC
2015,2015,0,Total,53851,7672.999999999999,"Census Tract 323, Kings County, NY",14000US36047032300,36047032300,NYC
2015,2015,0,Total,102125,38059.0,"Census Tract 744, Kings County, NY",14000US36047074400,36047074400,NYC
2015,2015,0,Total,46953,12550.0,"Census Tract 382, Bronx County, NY",14000US36005038200,36005038200,NYC
2015,2015,0,Total,82917,21008.0,"Census Tract 147, Richmond County, NY",14000US36085014700,36085014700,NYC
2015,2015,0,Total,59044,3194.0,"Census Tract 202, Queens County, NY",14000US36081020200,36081020200,NYC
2015,2015,0,Total,54234,14709.0,"Census Tract 790, Queens County, NY",14000US36081079000,36081079000,NYC
2015,2015,0,Total,82188,36693.0,"Census Tract 746, Kings County, NY",14000US36047074600,36047074600,NYC
2015,2015,0,Total,31961,10542.0,"Census Tract 98, Kings County, NY",14000US36047009800,36047009800,NYC
2015,2015,0,Total,43245,6238.0,"Census Tract 325, Kings County, NY",14000US36047032500,36047032500,NYC
2015,2015,0,Total,12000,5279.0,"Census Tract 143, Bronx County, NY",14000US36005014300,36005014300,NYC
2015,2015,0,Total,58281,49554.0,"Census Tract 199, Queens County, NY",14000US36081019900,36081019900,NYC
2015,2015,0,Total,61667,18204.0,"Census Tract 748, Kings County, NY",14000US36047074800,36047074800,NYC
2015,2015,0,Total,94224,10815.0,"Census Tract 1529.01, Queens County, NY",14000US36081152901,36081152901,NYC
2015,2015,0,Total,52214,10069.0,"Census Tract 545, Queens County, NY",14000US36081054500,36081054500,NYC
2015,2015,0,Total,53636,10079.0,"Census Tract 1157, Queens County, NY",14000US36081115700,36081115700,NYC
2015,2015,0,Total,20833,3071.0,"Census Tract 326, Kings County, NY",14000US36047032600,36047032600,NYC
2015,2015,0,Total,52774,8975.0,"Census Tract 750, Kings County, NY",14000US36047075000,36047075000,NYC
2015,2015,0,Total,26295,5626.0,"Census Tract 383.01, Bronx County, NY",14000US36005038301,36005038301,NYC
2015,2015,0,Total,33229,6145.0,"Census Tract 100, Kings County, NY",14000US36047010000,36047010000,NYC
2015,2015,0,Total,40658,6703.0,"Census Tract 198, Queens County, NY",14000US36081019800,36081019800,NYC
2015,2015,0,Total,27456,9296.0,"Census Tract 50.01, Bronx County, NY",14000US36005005001,36005005001,NYC
2015,2015,0,Total,111429,29585.0,"Census Tract 752, Kings County, NY",14000US36047075200,36047075200,NYC
2015,2015,0,Total,70798,13730.000000000002,"Census Tract 542, Queens County, NY",14000US36081054200,36081054200,NYC
2015,2015,0,Total,47153,14984.0,"Census Tract 327, Kings County, NY",14000US36047032700,36047032700,NYC
2015,2015,0,Total,60625,18518.0,"Census Tract 252, Bronx County, NY",14000US36005025200,36005025200,NYC
2015,2015,0,Total,61944,7864.0,"Census Tract 196, Queens County, NY",14000US36081019600,36081019600,NYC
2015,2015,0,Total,86389,38428.0,"Census Tract 754, Kings County, NY",14000US36047075400,36047075400,NYC
2015,2015,0,Total,58750,12507.0,"Census Tract 788, Queens County, NY",14000US36081078800,36081078800,NYC
2015,2015,0,Total,25064,7879.0,"Census Tract 319.01, Richmond County, NY",14000US36085031901,36085031901,NYC
2015,2015,0,Total,43779,12485.0,"Census Tract 101, Kings County, NY",14000US36047010100,36047010100,NYC
2015,2015,0,Total,45357,15744.999999999998,"Census Tract 328, Kings County, NY",14000US36047032800,36047032800,NYC
2015,2015,0,Total,62935,13376.0,"Census Tract 756, Kings County, NY",14000US36047075600,36047075600,NYC
2015,2015,0,Total,24160,9036.0,"Census Tract 201, Bronx County, NY",14000US36005020100,36005020100,NYC
2015,2015,0,Total,22917,9607.0,"Census Tract 383.02, Bronx County, NY",14000US36005038302,36005038302,NYC
2015,2015,0,Total,71204,10391.0,"Census Tract 194, Queens County, NY",14000US36081019400,36081019400,NYC
2015,2015,0,Total,48040,9764.0,"Census Tract 540, Queens County, NY",14000US36081054000,36081054000,NYC
2015,2015,0,Total,84044,17306.0,"Census Tract 758, Kings County, NY",14000US36047075800,36047075800,NYC
2015,2015,0,Total,30726,8555.0,"Census Tract 64, Bronx County, NY",14000US36005006400,36005006400,NYC
2015,2015,0,Total,47578,23692.0,"Census Tract 329, Kings County, NY",14000US36047032900,36047032900,NYC
2015,2015,0,Total,52349,7013.0,"Census Tract 779.08, Queens County, NY",14000US36081077908,36081077908,NYC
2015,2015,0,Total,67407,13344.0,"Census Tract 192, Queens County, NY",14000US36081019200,36081019200,NYC
2015,2015,0,Total,41364,14102.0,"Census Tract 760, Kings County, NY",14000US36047076000,36047076000,NYC
2015,2015,0,Total,42911,4814.0,"Census Tract 102, Kings County, NY",14000US36047010200,36047010200,NYC
2015,2015,0,Total,68301,11176.0,"Census Tract 1507.02, Queens County, NY",14000US36081150702,36081150702,NYC
2015,2015,0,Total,60833,18607.0,"Census Tract 539, Queens County, NY",14000US36081053900,36081053900,NYC
2015,2015,0,Total,23007,5427.0,"Census Tract 330, Kings County, NY",14000US36047033000,36047033000,NYC
2015,2015,0,Total,46667,10010.0,"Census Tract 762, Kings County, NY",14000US36047076200,36047076200,NYC
2015,2015,0,Total,71250,25614.0,"Census Tract 1155, Queens County, NY",14000US36081115500,36081115500,NYC
2015,2015,0,Total,30957,3740.0,"Census Tract 253, Bronx County, NY",14000US36005025300,36005025300,NYC
2015,2015,0,Total,73864,11964.0,"Census Tract 190, Queens County, NY",14000US36081019000,36081019000,NYC
2015,2015,0,Total,20229,3506.0000000000005,"Census Tract 385, Bronx County, NY",14000US36005038500,36005038500,NYC
2015,2015,0,Total,47364,7657.0,"Census Tract 764, Kings County, NY",14000US36047076400,36047076400,NYC
2015,2015,0,Total,37787,11881.0,"Census Tract 104, Kings County, NY",14000US36047010400,36047010400,NYC
2015,2015,0,Total,39301,6317.0,"Census Tract 331, Kings County, NY",14000US36047033100,36047033100,NYC
2015,2015,0,Total,73611,7575.999999999999,"Census Tract 291.03, Richmond County, NY",14000US36085029103,36085029103,NYC
2015,2015,0,Total,55756,7980.0,"Census Tract 189, Queens County, NY",14000US36081018900,36081018900,NYC
2015,2015,0,Total,59926,11358.0,"Census Tract 766, Kings County, NY",14000US36047076600,36047076600,NYC
2015,2015,0,Total,61039,3842.0,"Census Tract 96.01, Richmond County, NY",14000US36085009601,36085009601,NYC
2015,2015,0,Total,74844,21052.0,"Census Tract 538, Queens County, NY",14000US36081053800,36081053800,NYC
2015,2015,0,Total,44524,18522.0,"Census Tract 779.07, Queens County, NY",14000US36081077907,36081077907,NYC
2015,2015,0,Total,44608,5404.0,"Census Tract 333, Kings County, NY",14000US36047033300,36047033300,NYC
2015,2015,0,Total,44858,8634.0,"Census Tract 768, Kings County, NY",14000US36047076800,36047076800,NYC
2015,2015,0,Total,19418,3697.0,"Census Tract 144, Bronx County, NY",14000US36005014400,36005014400,NYC
2015,2015,0,Total,37531,8976.0,"Census Tract 106, Kings County, NY",14000US36047010600,36047010600,NYC
2015,2015,0,Total,70234,9431.0,"Census Tract 188, Queens County, NY",14000US36081018800,36081018800,NYC
2015,2015,0,Total,70404,6317.0,"Census Tract 1151, Queens County, NY",14000US36081115100,36081115100,NYC
2015,2015,0,Total,54732,12083.0,"Census Tract 770, Kings County, NY",14000US36047077000,36047077000,NYC
2015,2015,0,Total,65750,27151.000000000004,"Census Tract 536.01, Queens County, NY",14000US36081053601,36081053601,NYC
2015,2015,0,Total,61164,11126.0,"Census Tract 335, Kings County, NY",14000US36047033500,36047033500,NYC
2015,2015,0,Total,54904,15154.0,"Census Tract 386, Bronx County, NY",14000US36005038600,36005038600,NYC
2015,2015,0,Total,55987,25651.0,"Census Tract 187, Queens County, NY",14000US36081018700,36081018700,NYC
2015,2015,0,Total,61117,8672.0,"Census Tract 772, Kings County, NY",14000US36047077200,36047077200,NYC
2015,2015,0,Total,38487,8620.0,"Census Tract 202, Bronx County, NY",14000US36005020200,36005020200,NYC
2015,2015,0,Total,56012,11428.0,"Census Tract 779.06, Queens County, NY",14000US36081077906,36081077906,NYC
2015,2015,0,Total,32122,9029.0,"Census Tract 108, Kings County, NY",14000US36047010800,36047010800,NYC
2015,2015,0,Total,62649,10353.0,"Census Tract 336, Kings County, NY",14000US36047033600,36047033600,NYC
2015,2015,0,Total,49125,13924.999999999998,"Census Tract 774, Kings County, NY",14000US36047077400,36047077400,NYC
2015,2015,0,Total,50238,4346.0,"Census Tract 254, Bronx County, NY",14000US36005025400,36005025400,NYC
2015,2015,0,Total,23045,6048.0,"Census Tract 86, Bronx County, NY",14000US36005008600,36005008600,NYC
2015,2015,0,Total,63704,9076.0,"Census Tract 186, Queens County, NY",14000US36081018600,36081018600,NYC
2015,2015,0,Total,50750,11247.0,"Census Tract 535, Queens County, NY",14000US36081053500,36081053500,NYC
2015,2015,0,Total,62529,10325.0,"Census Tract 776, Kings County, NY",14000US36047077600,36047077600,NYC
2015,2015,0,Total,95239,13125.0,"Census Tract 251, Richmond County, NY",14000US36085025100,36085025100,NYC
2015,2015,0,Total,48114,11306.0,"Census Tract 337, Kings County, NY",14000US36047033700,36047033700,NYC
2015,2015,0,Total,19362,4876.0,"Census Tract 387, Bronx County, NY",14000US36005038700,36005038700,NYC
2015,2015,0,Total,66139,7091.0,"Census Tract 185.02, Queens County, NY",14000US36081018502,36081018502,NYC
2015,2015,0,Total,81299,8096.0,"Census Tract 780, Kings County, NY",14000US36047078000,36047078000,NYC
2015,2015,0,Total,40238,8667.0,"Census Tract 110, Kings County, NY",14000US36047011000,36047011000,NYC
2015,2015,0,Total,92308,8452.0,"Census Tract 1507.01, Queens County, NY",14000US36081150701,36081150701,NYC
2015,2015,0,Total,65583,25155.0,"Census Tract 534.01, Queens County, NY",14000US36081053401,36081053401,NYC
2015,2015,0,Total,34231,8860.0,"Census Tract 339, Kings County, NY",14000US36047033900,36047033900,NYC
2015,2015,0,Total,51975,4581.0,"Census Tract 782, Kings County, NY",14000US36047078200,36047078200,NYC
2015,2015,0,Total,91270,9991.0,"Census Tract 146.08, Richmond County, NY",14000US36085014608,36085014608,NYC
2015,2015,0,Total,62772,9026.0,"Census Tract 779.05, Queens County, NY",14000US36081077905,36081077905,NYC
2015,2015,0,Total,65680,14038.0,"Census Tract 185.01, Queens County, NY",14000US36081018501,36081018501,NYC
2015,2015,0,Total,74861,11353.0,"Census Tract 1147, Queens County, NY",14000US36081114700,36081114700,NYC
2015,2015,0,Total,93176,8858.0,"Census Tract 784, Kings County, NY",14000US36047078400,36047078400,NYC
2015,2015,0,Total,30032,8743.0,"Census Tract 112, Kings County, NY",14000US36047011200,36047011200,NYC
2015,2015,0,Total,17574,5311.0,"Census Tract 340, Kings County, NY",14000US36047034000,36047034000,NYC
2015,2015,0,Total,19458,7457.0,"Census Tract 255, Bronx County, NY",14000US36005025500,36005025500,NYC
2015,2015,0,Total,54063,15933.000000000002,"Census Tract 184.02, Queens County, NY",14000US36081018402,36081018402,NYC
2015,2015,0,Total,42482,8912.0,"Census Tract 786, Kings County, NY",14000US36047078600,36047078600,NYC
2015,2015,0,Total,51298,13976.0,"Census Tract 388, Bronx County, NY",14000US36005038800,36005038800,NYC
2015,2015,0,Total,86950,7047.000000000001,"Census Tract 532, Queens County, NY",14000US36081053200,36081053200,NYC
2015,2015,0,Total,35031,14385.0,"Census Tract 81, Richmond County, NY",14000US36085008100,36085008100,NYC
2015,2015,0,Total,50417,7767.0,"Census Tract 341, Kings County, NY",14000US36047034100,36047034100,NYC
2015,2015,0,Total,40188,11673.0,"Census Tract 788, Kings County, NY",14000US36047078800,36047078800,NYC
2015,2015,0,Total,59905,12940.0,"Census Tract 779.04, Queens County, NY",14000US36081077904,36081077904,NYC
2015,2015,0,Total,42402,2827.0,"Census Tract 114, Kings County, NY",14000US36047011400,36047011400,NYC
2015,2015,0,Total,59493,6585.0,"Census Tract 184.01, Queens County, NY",14000US36081018401,36081018401,NYC
2015,2015,0,Total,49519,8281.0,"Census Tract 204, Bronx County, NY",14000US36005020400,36005020400,NYC
2015,2015,0,Total,47500,13105.0,"Census Tract 790, Kings County, NY",14000US36047079000,36047079000,NYC
2015,2015,0,Total,41605,9977.0,"Census Tract 531, Queens County, NY",14000US36081053100,36081053100,NYC
2015,2015,0,Total,16656,2291.0,"Census Tract 342, Kings County, NY",14000US36047034200,36047034200,NYC
2015,2015,0,Total,60511,11900.0,"Census Tract 223, Richmond County, NY",14000US36085022300,36085022300,NYC
2015,2015,0,Total,62377,11423.0,"Census Tract 183, Queens County, NY",14000US36081018300,36081018300,NYC
2015,2015,0,Total,37295,5402.0,"Census Tract 792, Kings County, NY",14000US36047079200,36047079200,NYC
2015,2015,0,Total,111250,20109.0,"Census Tract 1141, Queens County, NY",14000US36081114100,36081114100,NYC
2015,2015,0,Total,28240,6134.0,"Census Tract 389, Bronx County, NY",14000US36005038900,36005038900,NYC
2015,2015,0,Total,32267,8349.0,"Census Tract 116, Kings County, NY",14000US36047011600,36047011600,NYC
2015,2015,0,Total,25019,2841.0,"Census Tract 343, Kings County, NY",14000US36047034300,36047034300,NYC
2015,2015,0,Total,45227,14490.0,"Census Tract 794, Kings County, NY",14000US36047079400,36047079400,NYC
2015,2015,0,Total,109583,25183.0,"Census Tract 1483, Queens County, NY",14000US36081148300,36081148300,NYC
2015,2015,0,Total,37236,5257.0,"Census Tract 256, Bronx County, NY",14000US36005025600,36005025600,NYC
2015,2015,0,Total,62679,9865.0,"Census Tract 182, Queens County, NY",14000US36081018200,36081018200,NYC
2015,2015,0,Total,64583,10749.0,"Census Tract 530, Queens County, NY",14000US36081053000,36081053000,NYC
2015,2015,0,Total,46450,13001.0,"Census Tract 796.01, Kings County, NY",14000US36047079601,36047079601,NYC
2015,2015,0,Total,69216,14307.0,"Census Tract 779.03, Queens County, NY",14000US36081077903,36081077903,NYC
2015,2015,0,Total,31701,8934.0,"Census Tract 345, Kings County, NY",14000US36047034500,36047034500,NYC
2015,2015,0,Total,22711,11074.0,"Census Tract 145, Bronx County, NY",14000US36005014500,36005014500,NYC
2015,2015,0,Total,50750,9863.0,"Census Tract 181.02, Queens County, NY",14000US36081018102,36081018102,NYC
2015,2015,0,Total,38227,6584.0,"Census Tract 796.02, Kings County, NY",14000US36047079602,36047079602,NYC
2015,2015,0,Total,72429,7742.0,"Census Tract 117, Kings County, NY",14000US36047011700,36047011700,NYC
2015,2015,0,Total,78750,14557.0,"Census Tract 187.01, Richmond County, NY",14000US36085018701,36085018701,NYC
2015,2015,0,Total,57500,16352.000000000002,"Census Tract 528, Queens County, NY",14000US36081052800,36081052800,NYC
2015,2015,0,Total,29114,21218.0,"Census Tract 347, Kings County, NY",14000US36047034700,36047034700,NYC
2015,2015,0,Total,61250,14086.0,"Census Tract 798.01, Kings County, NY",14000US36047079801,36047079801,NYC
2015,2015,0,Total,32364,11576.0,"Census Tract 390, Bronx County, NY",14000US36005039000,36005039000,NYC
2015,2015,0,Total,87800,28524.0,"Census Tract 277.05, Richmond County, NY",14000US36085027705,36085027705,NYC
2015,2015,0,Total,50850,7213.0,"Census Tract 181.01, Queens County, NY",14000US36081018101,36081018101,NYC
2015,2015,0,Total,83629,16022.0,"Census Tract 779.02, Queens County, NY",14000US36081077902,36081077902,NYC
2015,2015,0,Total,53221,9849.0,"Census Tract 798.02, Kings County, NY",14000US36047079802,36047079802,NYC
2015,2015,0,Total,31447,11087.0,"Census Tract 118, Kings County, NY",14000US36047011800,36047011800,NYC
2015,2015,0,Total,46346,23463.0,"Census Tract 348, Kings County, NY",14000US36047034800,36047034800,NYC
2015,2015,0,Total,23160,6160.0,"Census Tract 205.01, Bronx County, NY",14000US36005020501,36005020501,NYC
2015,2015,0,Total,60417,12761.0,"Census Tract 180, Queens County, NY",14000US36081018000,36081018000,NYC
2015,2015,0,Total,55833,9584.0,"Census Tract 800, Kings County, NY",14000US36047080000,36047080000,NYC
2015,2015,0,Total,60972,10320.0,"Census Tract 1139, Queens County, NY",14000US36081113900,36081113900,NYC
2015,2015,0,Total,60729,9043.0,"Census Tract 526, Queens County, NY",14000US36081052600,36081052600,NYC
2015,2015,0,Total,28203,11737.0,"Census Tract 257, Bronx County, NY",14000US36005025700,36005025700,NYC
2015,2015,0,Total,29754,5742.0,"Census Tract 349, Kings County, NY",14000US36047034900,36047034900,NYC
2015,2015,0,Total,41607,4515.0,"Census Tract 802, Kings County, NY",14000US36047080200,36047080200,NYC
2015,2015,0,Total,30661,3590.0,"Census Tract 391, Bronx County, NY",14000US36005039100,36005039100,NYC
2015,2015,0,Total,82969,12235.0,"Census Tract 119, Kings County, NY",14000US36047011900,36047011900,NYC
2015,2015,0,Total,41544,9514.0,"Census Tract 179, Queens County, NY",14000US36081017900,36081017900,NYC
2015,2015,0,Total,29188,5168.0,"Census Tract 87, Bronx County, NY",14000US36005008700,36005008700,NYC
2015,2015,0,Total,31941,4494.0,"Census Tract 804, Kings County, NY",14000US36047080400,36047080400,NYC
2015,2015,0,Total,57813,13565.0,"Census Tract 525, Queens County, NY",14000US36081052500,36081052500,NYC
2015,2015,0,Total,30889,11175.0,"Census Tract 350, Kings County, NY",14000US36047035000,36047035000,NYC
2015,2015,0,Total,81883,10856.0,"Census Tract 146.07, Richmond County, NY",14000US36085014607,36085014607,NYC
2015,2015,0,Total,47679,9132.0,"Census Tract 178, Queens County, NY",14000US36081017800,36081017800,NYC
2015,2015,0,Total,39194,13770.000000000002,"Census Tract 806, Kings County, NY",14000US36047080600,36047080600,NYC
2015,2015,0,Total,69750,19104.0,"Census Tract 775, Queens County, NY",14000US36081077500,36081077500,NYC
2015,2015,0,Total,82927,15475.999999999998,"Census Tract 1479, Queens County, NY",14000US36081147900,36081147900,NYC
2015,2015,0,Total,28750,21959.0,"Census Tract 120, Kings County, NY",14000US36047012000,36047012000,NYC
