Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
1450,36061009100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,590,0.16895533,0.02603828,0.21272077,0.046204329,Very High,Moderate,Very High,Very High,99,56,88,94,Very High,Low,Very High,Very High,97,33,91,94,Very High,Low,Very High,Very High,94,33,90,92,2015,2015,0,Total,111505,17358.0,"Census Tract 91, New York County, NY",14000US36061009100,36061009100,NYC
1451,36061009200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,109,0.1165375,0.036527958,0.14546086,0.033698235,Very High,High,High,Very High,93,67,75,83,Very High,Moderate,High,Very High,91,49,79,83,Very High,Moderate,High,High,85,47,76,78,2015,2015,0,Total,122379,38576.0,"Census Tract 92, New York County, NY",14000US36061009200,36061009200,NYC
1452,36061009300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1471,0.15266149,0.051226575,0.10003217,0.033969324,Very High,Very High,High,Very High,97,81,65,84,Very High,High,High,Very High,95,71,70,83,Very High,High,High,High,92,67,67,78,2015,2015,0,Total,76058,16262.999999999998,"Census Tract 93, New York County, NY",14000US36061009300,36061009300,NYC
1454,36061009500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,440,0.14798294,0.037295099,0.21041076,0.044814687,Very High,High,Very High,Very High,97,68,87,93,Very High,Moderate,Very High,Very High,95,50,90,93,Very High,Moderate,Very High,Very High,91,48,90,90,2015,2015,0,Total,145956,30975.0,"Census Tract 95, New York County, NY",14000US36061009500,36061009500,NYC
1455,36061009600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,0,0.095360115,-0.016520342,0.16792658,0.0283267,Very High,Low,High,High,90,21,79,78,Very High,Very Low,Very High,High,88,6,83,78,Very High,Very Low,Very High,High,81,5,81,72,2015,2015,0,Total,135313,38445.0,"Census Tract 96, New York County, NY",14000US36061009600,36061009600,NYC
1456,36061009700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,465,0.11705891,0.042268727,-0.048596058,0.011783911999999999,Very High,High,Low,Moderate,93,73,36,59,Very High,Moderate,Moderate,High,92,57,46,61,Very High,Moderate,Moderate,Moderate,86,54,44,56,2015,2015,0,Total,43948,14164.999999999998,"Census Tract 97, New York County, NY",14000US36061009700,36061009700,NYC
1457,36061009800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,510,0.19238475,0.048564817999999996,0.35074747,0.06725399900000001,Very High,High,Very High,Very High,100,79,100,100,Very High,High,Very High,Very High,99,67,100,100,Very High,High,Very High,Very High,98,64,100,100,2015,2015,0,Total,122331,15764.000000000002,"Census Tract 98, New York County, NY",14000US36061009800,36061009800,NYC
1458,36061009900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,403,0.17034461,0.044781699999999994,0.12816118,0.038511951,Very High,High,High,Very High,99,75,71,88,Very High,High,High,Very High,97,61,75,89,Very High,Moderate,High,Very High,95,58,72,84,2015,2015,0,Total,128906,14704.0,"Census Tract 99, New York County, NY",14000US36061009900,36061009900,NYC
1459,36061010000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,167,0.14494303,0.059011920999999995,0.28923586,0.055962450999999996,Very High,Very High,Very High,Very High,97,88,98,99,Very High,Very High,Very High,Very High,94,82,98,98,Very High,High,Very High,Very High,91,78,99,98,2015,2015,0,Total,112098,27814.0,"Census Tract 100, New York County, NY",14000US36061010000,36061010000,NYC
1460,36061010100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,38,0.14455819,0.009894221,0.1232546,0.031377904,Very High,Moderate,High,Very High,97,41,70,81,Very High,Very Low,High,Very High,94,16,74,81,Very High,Very Low,High,High,91,16,71,75,2015,2015,0,Total,159821,16784.0,"Census Tract 101, New York County, NY",14000US36061010100,36061010100,NYC
1462,36061010300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,75,0.13064709,0.003098015,0.16509385,0.033985722999999995,Very High,Low,High,Very High,95,35,79,84,Very High,Very Low,Very High,Very High,93,12,82,83,Very High,Very Low,High,High,88,12,80,78,2015,2015,0,Total,94607,13650.999999999998,"Census Tract 103, New York County, NY",14000US36061010300,36061010300,NYC
1463,36061010400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,47,0.044235814000000005,0.05388372,0.19652937,0.033494592000000004,High,Very High,Very High,Very High,75,84,85,83,High,High,Very High,Very High,71,75,88,83,High,High,Very High,High,61,71,87,77,2015,2015,0,Total,111806,28324.0,"Census Tract 104, New York County, NY",14000US36061010400,36061010400,NYC
1464,36061010601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,311,0.18183991,0.053680249000000006,0.31154349,0.062070265,Very High,Very High,Very High,Very High,99,84,99,100,Very High,High,Very High,Very High,98,75,99,100,Very High,High,Very High,Very High,97,71,100,100,2015,2015,0,Total,125488,14019.999999999998,"Census Tract 106.01, New York County, NY",14000US36061010601,36061010601,NYC
1465,36061010602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,733,0.20052764,0.03160467,0.30042922,0.060493939000000004,Very High,High,Very High,Very High,100,62,98,100,Very High,Moderate,Very High,Very High,100,41,99,100,Very High,Low,Very High,Very High,99,40,99,100,2015,2015,0,Total,120053,17918.0,"Census Tract 106.02, New York County, NY",14000US36061010602,36061010602,NYC
1466,36061010800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,849,0.19809125,0.041779738,0.37366837,0.069830269,Very High,High,Very High,Very High,100,73,100,100,Very High,Moderate,Very High,Very High,100,56,100,100,Very High,Moderate,Very High,Very High,98,53,100,100,2015,2015,0,Total,127109,23481.0,"Census Tract 108, New York County, NY",14000US36061010800,36061010800,NYC
1467,36061010900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,11,0.08912336800000001,0.010260575,0.061368003,0.018086387,Very High,Moderate,Moderate,High,88,41,57,67,Very High,Very Low,High,High,87,16,63,67,High,Very Low,Moderate,High,79,16,60,62,2015,2015,0,Total,135750,118971.0,"Census Tract 109, New York County, NY",14000US36061010900,36061010900,NYC
1468,36061011000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1080,0.19109391,0.017566545,0.2652961,0.053868732999999995,Very High,Moderate,Very High,Very High,100,48,95,98,Very High,Low,Very High,Very High,99,22,97,98,Very High,Low,Very High,Very High,98,22,97,97,2015,2015,0,Total,103797,22663.0,"Census Tract 110, New York County, NY",14000US36061011000,36061011000,NYC
1469,36061011100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,440,0.081300512,0.030888562999999997,0.095519155,0.023390707,Very High,High,High,High,86,61,64,73,Very High,Low,High,High,85,40,69,73,High,Low,High,High,77,39,66,66,2015,2015,0,Total,105750,14705.0,"Census Tract 111, New York County, NY",14000US36061011100,36061011100,NYC
1470,36061011201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,28,0.06797026099999999,0.012245183,0.23873341,0.03659936,Very High,Moderate,Very High,Very High,83,43,92,86,Very High,Very Low,Very High,Very High,81,18,94,87,High,Very Low,Very High,Very High,72,18,94,82,2015,2015,0,Total,138250,50132.0,"Census Tract 112.01, New York County, NY",14000US36061011201,36061011201,NYC
1471,36061011202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,10,0.12931585,0.005796759,0.21912559999999998,0.040413499,Very High,Low,Very High,Very High,95,37,89,90,Very High,Very Low,Very High,Very High,93,14,91,90,Very High,Very Low,Very High,Very High,88,13,92,86,2015,2015,0,Total,192857,82681.0,"Census Tract 112.02, New York County, NY",14000US36061011202,36061011202,NYC
1472,36061011203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,145,0.13528885,0.025514007000000002,0.20134228,0.041102394,Very High,Moderate,Very High,Very High,96,56,86,90,Very High,Low,Very High,Very High,93,32,88,91,Very High,Low,Very High,Very High,89,32,88,87,2015,2015,0,Total,128083,27382.0,"Census Tract 112.03, New York County, NY",14000US36061011203,36061011203,NYC
1473,36061011401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,152,0.16899909,0.019281203,0.23400563,0.04796714,Very High,Moderate,Very High,Very High,99,49,91,95,Very High,Low,Very High,Very High,97,24,93,95,Very High,Low,Very High,Very High,95,24,94,93,2015,2015,0,Total,197500,37671.0,"Census Tract 114.01, New York County, NY",14000US36061011401,36061011401,NYC
1474,36061011402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,245,0.17249444,0.023822306,0.33476317,0.06056214099999999,Very High,Moderate,Very High,Very High,99,54,100,100,Very High,Low,Very High,Very High,97,30,100,100,Very High,Low,Very High,Very High,95,30,100,100,2015,2015,0,Total,151131,28652.0,"Census Tract 114.02, New York County, NY",14000US36061011402,36061011402,NYC
1475,36061011500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,275,0.08548218,-0.0075418609999999995,0.11927269,0.022528045,Very High,Low,High,High,87,27,69,72,Very High,Very Low,High,High,86,8,73,72,High,Very Low,High,High,78,8,70,66,2015,2015,0,Total,86741,14531.0,"Census Tract 115, New York County, NY",14000US36061011500,36061011500,NYC
1476,36061011600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,564,0.20341104,0.036767833,0.24187878,0.054548465,Very High,High,Very High,Very High,100,67,92,98,Very High,Moderate,Very High,Very High,100,49,94,98,Very High,Moderate,Very High,Very High,99,47,95,97,2015,2015,0,Total,72152,13623.0,"Census Tract 116, New York County, NY",14000US36061011600,36061011600,NYC
1477,36061011700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,462,0.032758541,0.036811519,0.18035053,0.028526369,High,High,Very High,High,71,68,82,78,High,Moderate,Very High,High,66,49,85,78,Moderate,Moderate,Very High,High,57,47,83,72,2015,2015,0,Total,107125,14069.000000000002,"Census Tract 117, New York County, NY",14000US36061011700,36061011700,NYC
1478,36061011800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,954,0.17452945,0.040531408,0.25028241,0.05273386099999999,Very High,High,Very High,Very High,99,71,93,97,Very High,Moderate,Very High,Very High,97,55,95,97,Very High,Moderate,Very High,Very High,95,52,96,96,2015,2015,0,Total,125588,30414.0,"Census Tract 118, New York County, NY",14000US36061011800,36061011800,NYC
1479,36061011900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,28,0.02834698,0.022627382999999997,0.025157064,0.008469179,High,Moderate,Moderate,Moderate,69,53,50,55,High,Low,Moderate,Moderate,64,29,57,58,Moderate,Low,Moderate,Moderate,55,28,54,54,2015,2015,0,Total,11671,1150.0,"Census Tract 119, New York County, NY",14000US36061011900,36061011900,NYC
1480,36061012000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,460,0.1819406,0.05216692,0.33220673,0.06432499700000001,Very High,Very High,Very High,Very High,99,82,100,100,Very High,High,Very High,Very High,98,72,100,100,Very High,High,Very High,Very High,97,69,100,100,2015,2015,0,Total,148833,40452.0,"Census Tract 120, New York County, NY",14000US36061012000,36061012000,NYC
1481,36061012100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,574,0.084148765,0.018092014,0.011887598999999999,0.012611586999999999,Very High,Moderate,Moderate,Moderate,87,48,47,60,Very High,Low,Moderate,High,85,23,55,62,High,Low,Moderate,Moderate,78,23,52,57,2015,2015,0,Total,62301,16375.0,"Census Tract 121, New York County, NY",14000US36061012100,36061012100,NYC
1482,36061012200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,346,0.17812084,0.038160928,0.28039587,0.05638304400000001,Very High,High,Very High,Very High,99,69,97,99,Very High,Moderate,Very High,Very High,98,51,98,99,Very High,Moderate,Very High,Very High,96,49,98,98,2015,2015,0,Total,156218,27533.0,"Census Tract 122, New York County, NY",14000US36061012200,36061012200,NYC
1483,36061012400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1842,0.18544639999999998,0.052732915,0.21749498,0.051423553,Very High,Very High,Very High,Very High,99,83,89,97,Very High,High,Very High,Very High,99,73,91,97,Very High,High,Very High,Very High,97,69,91,96,2015,2015,0,Total,117225,18160.0,"Census Tract 124, New York County, NY",14000US36061012400,36061012400,NYC
1484,36061012500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,94,0.024951689,0.011546431999999999,0.24100032,0.032032877,High,Moderate,Very High,Very High,67,42,92,82,High,Very Low,Very High,Very High,62,17,94,81,Moderate,Very Low,Very High,High,53,17,95,76,2015,2015,0,Total,150682,21997.0,"Census Tract 125, New York County, NY",14000US36061012500,36061012500,NYC
1485,36061012600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2067,0.17867774,0.051067922,0.29827496,0.05989861900000001,Very High,Very High,Very High,Very High,99,81,98,100,Very High,High,Very High,Very High,98,71,98,99,Very High,High,Very High,Very High,96,67,99,99,2015,2015,0,Total,112614,31356.0,"Census Tract 126, New York County, NY",14000US36061012600,36061012600,NYC
1486,36061012700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,141,0.038809936,0.020384463000000002,-0.062066209000000004,-0.000763102,High,Moderate,Low,Moderate,73,50,33,44,High,Low,Moderate,Moderate,68,25,43,48,Moderate,Low,Moderate,Moderate,59,25,42,46,2015,2015,0,Total,69578,6905.000000000001,"Census Tract 127, New York County, NY",14000US36061012700,36061012700,NYC
1487,36061012800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1133,0.17273836,0.048863425999999995,0.25877318,0.05441051,Very High,High,Very High,Very High,99,79,94,98,Very High,High,Very High,Very High,97,68,96,98,Very High,High,Very High,Very High,95,64,97,97,2015,2015,0,Total,175259,33245.0,"Census Tract 128, New York County, NY",14000US36061012800,36061012800,NYC
1488,36061012900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,294,0.047444198,0.011430283000000001,0.10630052,0.018831883,High,Moderate,High,High,76,42,67,67,High,Very Low,High,High,72,17,71,68,High,Very Low,High,High,63,17,68,62,2015,2015,0,Total,111290,20087.0,"Census Tract 129, New York County, NY",14000US36061012900,36061012900,NYC
1489,36061013000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,467,0.14926635,0.011449788999999998,0.25738111,0.047672525,Very High,Moderate,Very High,Very High,97,42,94,95,Very High,Very Low,Very High,Very High,95,17,96,95,Very High,Very Low,Very High,Very High,92,17,96,93,2015,2015,0,Total,244375,87688.0,"Census Tract 130, New York County, NY",14000US36061013000,36061013000,NYC
1490,36061013100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,157,0.029318543,0.027813282,0.22193737,0.032028146,High,Moderate,Very High,Very High,69,58,89,82,High,Low,Very High,Very High,64,36,92,81,Moderate,Low,Very High,High,55,35,92,76,2015,2015,0,Total,85195,13257.0,"Census Tract 131, New York County, NY",14000US36061013100,36061013100,NYC
1491,36061013200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1791,0.1727349,0.039398367999999996,0.27170974,0.054908447,Very High,High,Very High,Very High,99,70,96,98,Very High,Moderate,Very High,Very High,97,53,97,98,Very High,Moderate,Very High,Very High,95,51,98,98,2015,2015,0,Total,78647,10759.0,"Census Tract 132, New York County, NY",14000US36061013200,36061013200,NYC
1492,36061013300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,185,0.04505769900000001,-0.002169038,0.13012837,0.019893894,High,Low,High,High,75,30,72,69,High,Very Low,High,High,71,10,75,69,High,Very Low,High,High,62,10,72,63,2015,2015,0,Total,81974,18456.0,"Census Tract 133, New York County, NY",14000US36061013300,36061013300,NYC
1493,36061013400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1802,0.18967384,0.031665637999999996,0.21179768,0.048986237,Very High,High,Very High,Very High,100,62,88,96,Very High,Moderate,Very High,Very High,99,41,90,96,Very High,Low,Very High,Very High,97,40,90,94,2015,2015,0,Total,97801,10994.0,"Census Tract 134, New York County, NY",14000US36061013400,36061013400,NYC
1494,36061013500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,568,0.019435894,0.051643007000000005,-0.081381917,-0.001826731,High,Very High,Low,Moderate,65,82,30,43,Moderate,High,Moderate,Moderate,60,72,41,47,Moderate,High,Low,Moderate,51,68,40,45,2015,2015,0,Total,62290,11169.0,"Census Tract 135, New York County, NY",14000US36061013500,36061013500,NYC
1495,36061013600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2165,0.19307271,0.045234699,0.24618217,0.054807222999999995,Very High,High,Very High,Very High,100,76,93,98,Very High,High,Very High,Very High,99,62,95,98,Very High,Moderate,Very High,Very High,98,59,95,97,2015,2015,0,Total,108587,12991.0,"Census Tract 136, New York County, NY",14000US36061013600,36061013600,NYC
1496,36061013700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,732,0.07435637,0.018186959,0.16180436,0.028985221000000002,Very High,Moderate,High,High,84,48,78,78,Very High,Low,Very High,High,83,23,81,79,High,Low,High,High,74,23,79,73,2015,2015,0,Total,142982,28183.0,"Census Tract 137, New York County, NY",14000US36061013700,36061013700,NYC
1497,36061013800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1322,0.19920772,0.045492727000000004,0.34277228,0.066753335,Very High,High,Very High,Very High,100,76,100,100,Very High,High,Very High,Very High,100,63,100,100,Very High,Moderate,Very High,Very High,99,59,100,100,2015,2015,0,Total,118358,25196.0,"Census Tract 138, New York County, NY",14000US36061013800,36061013800,NYC
1498,36061013900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,496,0.067721367,0.041335477999999995,0.27937388,0.044396635,Very High,High,Very High,Very High,83,72,97,93,Very High,Moderate,Very High,Very High,81,56,97,93,High,Moderate,Very High,Very High,72,53,98,90,2015,2015,0,Total,91952,22692.0,"Census Tract 139, New York County, NY",14000US36061013900,36061013900,NYC
1499,36061014000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1322,0.17611161,0.050186217000000005,0.33405194,0.063684545,Very High,High,Very High,Very High,99,80,100,100,Very High,High,Very High,Very High,97,70,100,100,Very High,High,Very High,Very High,95,66,100,100,2015,2015,0,Total,137700,37582.0,"Census Tract 140, New York County, NY",14000US36061014000,36061014000,NYC
1500,36061014200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,698,0.15557387,0.043962929000000005,0.27299076,0.053645972,Very High,High,Very High,Very High,98,75,96,98,Very High,Moderate,Very High,Very High,95,60,97,97,Very High,Moderate,Very High,Very High,93,57,98,97,2015,2015,0,Total,235455,43299.0,"Census Tract 142, New York County, NY",14000US36061014200,36061014200,NYC
1501,36061014401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,735,0.21779041,0.050819367000000004,0.20552203,0.05340243099999999,Very High,Very High,Very High,Very High,100,81,87,98,Very High,High,Very High,Very High,100,71,89,97,Very High,High,Very High,Very High,100,67,89,97,2015,2015,0,Total,101750,21279.0,"Census Tract 144.01, New York County, NY",14000US36061014401,36061014401,NYC
1502,36061014402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1061,0.19363615,0.053044494000000005,0.24523889,0.055590749,Very High,Very High,Very High,Very High,100,83,93,98,Very High,High,Very High,Very High,99,74,95,98,Very High,High,Very High,Very High,98,70,95,98,2015,2015,0,Total,117656,22922.0,"Census Tract 144.02, New York County, NY",14000US36061014402,36061014402,NYC
1503,36061014500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,611,0.11308181,0.042255562,0.20571001,0.040936962,Very High,High,Very High,Very High,93,73,87,90,Very High,Moderate,Very High,Very High,91,57,89,90,Very High,Moderate,Very High,Very High,85,54,89,87,2015,2015,0,Total,161685,29461.0,"Census Tract 145, New York County, NY",14000US36061014500,36061014500,NYC
1504,36061014601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,324,0.16755584,0.048680887,0.26782161,0.054871116,Very High,High,Very High,Very High,99,79,96,98,Very High,High,Very High,Very High,96,68,97,98,Very High,High,Very High,Very High,94,64,97,98,2015,2015,0,Total,120257,23922.0,"Census Tract 146.01, New York County, NY",14000US36061014601,36061014601,NYC
1505,36061014602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,950,0.15688415,0.038328975,0.25349501,0.05092258400000001,Very High,High,Very High,Very High,98,69,94,96,Very High,Moderate,Very High,Very High,95,52,96,96,Very High,Moderate,Very High,Very High,93,49,96,95,2015,2015,0,Total,97632,19046.0,"Census Tract 146.02, New York County, NY",14000US36061014602,36061014602,NYC
1506,36061014700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,574,0.11051285,0.030885121,0.31886157,0.05261075900000001,Very High,High,Very High,Very High,92,61,99,97,Very High,Low,Very High,Very High,91,40,99,97,Very High,Low,Very High,Very High,84,39,100,96,2015,2015,0,Total,137328,40035.0,"Census Tract 147, New York County, NY",14000US36061014700,36061014700,NYC
1507,36061014801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,622,0.15656437,0.053936128,0.26641473,0.054051414000000006,Very High,Very High,Very High,Very High,98,84,95,98,Very High,High,Very High,Very High,95,75,97,98,Very High,High,Very High,Very High,93,71,97,97,2015,2015,0,Total,167667,28249.0,"Census Tract 148.01, New York County, NY",14000US36061014801,36061014801,NYC
1508,36061014802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1205,0.18703823,0.037837874,0.26451862,0.055486865,Very High,High,Very High,Very High,99,69,95,98,Very High,Moderate,Very High,Very High,99,51,97,98,Very High,Moderate,Very High,Very High,97,48,97,98,2015,2015,0,Total,109493,34118.0,"Census Tract 148.02, New York County, NY",14000US36061014802,36061014802,NYC
1509,36061014900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,582,0.16113649,0.026074298,0.28418958,0.05366072400000001,Very High,Moderate,Very High,Very High,98,56,97,98,Very High,Low,Very High,Very High,96,33,98,97,Very High,Low,Very High,Very High,94,33,99,97,2015,2015,0,Total,154972,31969.0,"Census Tract 149, New York County, NY",14000US36061014900,36061014900,NYC
1510,36061015001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,479,0.17640133,0.043951619000000004,0.13375512,0.039744208999999996,Very High,High,High,Very High,99,75,72,89,Very High,Moderate,High,Very High,97,60,76,89,Very High,Moderate,High,Very High,96,57,73,85,2015,2015,0,Total,151625,32006.000000000004,"Census Tract 150.01, New York County, NY",14000US36061015001,36061015001,NYC
1511,36061015002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,958,0.16321275,0.040644977,0.22147465,0.0481424,Very High,High,Very High,Very High,98,71,89,95,Very High,Moderate,Very High,Very High,96,55,92,95,Very High,Moderate,Very High,Very High,94,52,92,93,2015,2015,0,Total,156500,39951.0,"Census Tract 150.02, New York County, NY",14000US36061015002,36061015002,NYC
1512,36061015100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1161,0.14317718,0.056667153,-0.073980853,0.013249422,Very High,Very High,Low,High,97,86,31,61,Very High,High,Moderate,High,94,79,42,63,Very High,High,Moderate,Moderate,90,75,41,58,2015,2015,0,Total,67125,20946.0,"Census Tract 151, New York County, NY",14000US36061015100,36061015100,NYC
1513,36061015200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1345,0.16111787,0.069090359,0.017371341999999998,0.027185612999999997,Very High,Very High,Moderate,High,98,94,48,77,Very High,Very High,Moderate,High,96,92,56,76,Very High,Very High,Moderate,High,94,88,53,70,2015,2015,0,Total,82308,23320.0,"Census Tract 152, New York County, NY",14000US36061015200,36061015200,NYC
1514,36061015300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1747,0.18785457,0.057080671,0.31777835,0.063822612,Very High,Very High,Very High,Very High,100,87,99,100,Very High,High,Very High,Very High,99,80,99,100,Very High,High,Very High,Very High,97,76,100,100,2015,2015,0,Total,140083,38731.0,"Census Tract 153, New York County, NY",14000US36061015300,36061015300,NYC
1515,36061015400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2198,0.13981315,0.043254855999999994,0.12015331,0.034042172,Very High,High,High,Very High,96,74,70,84,Very High,Moderate,High,Very High,94,59,73,83,Very High,Moderate,High,High,90,56,70,78,2015,2015,0,Total,80803,14490.0,"Census Tract 154, New York County, NY",14000US36061015400,36061015400,NYC
1516,36061015500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1413,0.17416885,0.08138662599999999,0.27716041,0.060169075,Very High,Very High,Very High,Very High,99,98,97,100,Very High,Very High,Very High,Very High,97,99,97,99,Very High,Very High,Very High,Very High,95,97,98,99,2015,2015,0,Total,106157,21696.0,"Census Tract 155, New York County, NY",14000US36061015500,36061015500,NYC
1517,36061015601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,588,0.12666774,0.028675452,0.12748682,0.031890958999999997,Very High,Moderate,High,Very High,95,59,71,81,Very High,Low,High,Very High,93,37,74,81,Very High,Low,High,High,88,36,72,75,2015,2015,0,Total,88620,9491.0,"Census Tract 156.01, New York County, NY",14000US36061015601,36061015601,NYC
1518,36061015602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,464,0.060056820999999996,0.055373684000000006,-0.13633423,-0.003333817,High,Very High,Low,Moderate,80,85,22,41,High,High,Low,Moderate,78,77,33,45,High,High,Low,Moderate,68,73,32,44,2015,2015,0,Total,50455,10657.0,"Census Tract 156.02, New York County, NY",14000US36061015602,36061015602,NYC
